Timestamp;Kraftwerk;Zaehlerstand
25.01.2024 05:00;Kraftwerk_1;14320
25.01.2024 06:00;Kraftwerk_1;14343
25.01.2024 07:00;Kraftwerk_1;14374
25.01.2024 08:00;Kraftwerk_1;14374
25.01.2024 09:00;Kraftwerk_1;14395
25.01.2024 10:00;Kraftwerk_1;14413
25.01.2024 11:00;Kraftwerk_1;14429
25.01.2024 12:00;Kraftwerk_1;14453
25.01.2024 13:00;Kraftwerk_1;14469
25.01.2024 14:00;Kraftwerk_1;14489
25.01.2024 15:00;Kraftwerk_1;14507
25.01.2024 16:00;Kraftwerk_1;14529
25.01.2024 17:00;Kraftwerk_1;15314
25.01.2024 18:00;Kraftwerk_1;15339
25.01.2024 19:00;Kraftwerk_1;15356
25.01.2024 20:00;Kraftwerk_1;15375
25.01.2024 21:00;Kraftwerk_1;15390
25.01.2024 22:00;Kraftwerk_1;15408
25.01.2024 23:00;Kraftwerk_1;15430
26.01.2024 00:00;Kraftwerk_1;15454
26.01.2024 01:00;Kraftwerk_1;15469
26.01.2024 02:00;Kraftwerk_1;15919
26.01.2024 03:00;Kraftwerk_1;15946
26.01.2024 04:00;Kraftwerk_1;15968
26.01.2024 05:00;Kraftwerk_1;15997
26.01.2024 06:00;Kraftwerk_1;16013
26.01.2024 07:00;Kraftwerk_1;16027
26.01.2024 08:00;Kraftwerk_1;16038
26.01.2024 09:00;Kraftwerk_1;16065
26.01.2024 10:00;Kraftwerk_1;16088
26.01.2024 11:00;Kraftwerk_1;16108
26.01.2024 12:00;Kraftwerk_1;16129
26.01.2024 13:00;Kraftwerk_1;16143
26.01.2024 14:00;Kraftwerk_1;16175
26.01.2024 15:00;Kraftwerk_1;16196
26.01.2024 16:00;Kraftwerk_1;16217
26.01.2024 17:00;Kraftwerk_1;16241
26.01.2024 18:00;Kraftwerk_1;16263
26.01.2024 19:00;Kraftwerk_1;16284
26.01.2024 20:00;Kraftwerk_1;16300
26.01.2024 21:00;Kraftwerk_1;16322
26.01.2024 22:00;Kraftwerk_1;16351
26.01.2024 23:00;Kraftwerk_1;16378
27.01.2024 00:00;Kraftwerk_1;16406
27.01.2024 01:00;Kraftwerk_1;16423
27.01.2024 02:00;Kraftwerk_1;16438
27.01.2024 03:00;Kraftwerk_1;16457
27.01.2024 04:00;Kraftwerk_1;16477
27.01.2024 05:00;Kraftwerk_1;16502
27.01.2024 06:00;Kraftwerk_1;16514
27.01.2024 07:00;Kraftwerk_1;17087
27.01.2024 08:00;Kraftwerk_1;17106
27.01.2024 09:00;Kraftwerk_1;17124
27.01.2024 10:00;Kraftwerk_1;17139
27.01.2024 11:00;Kraftwerk_1;17151
27.01.2024 12:00;Kraftwerk_1;17175
27.01.2024 13:00;Kraftwerk_1;17195
27.01.2024 14:00;Kraftwerk_1;17209
27.01.2024 15:00;Kraftwerk_1;17223
27.01.2024 16:00;Kraftwerk_1;17668
27.01.2024 17:00;Kraftwerk_1;17696
27.01.2024 18:00;Kraftwerk_1;17715
27.01.2024 19:00;Kraftwerk_1;17727
27.01.2024 20:00;Kraftwerk_1;17746
27.01.2024 21:00;Kraftwerk_1;17765
27.01.2024 22:00;Kraftwerk_1;17772
27.01.2024 23:00;Kraftwerk_1;17792
28.01.2024 00:00;Kraftwerk_1;17811
28.01.2024 01:00;Kraftwerk_1;17834
28.01.2024 02:00;Kraftwerk_1;17863
28.01.2024 03:00;Kraftwerk_1;17889
28.01.2024 04:00;Kraftwerk_1;17908
28.01.2024 05:00;Kraftwerk_1;17922
28.01.2024 06:00;Kraftwerk_1;17955
28.01.2024 07:00;Kraftwerk_1;17975
28.01.2024 08:00;Kraftwerk_1;17995
28.01.2024 09:00;Kraftwerk_1;18015
28.01.2024 10:00;Kraftwerk_1;18036
28.01.2024 11:00;Kraftwerk_1;18055
28.01.2024 12:00;Kraftwerk_1;18072
28.01.2024 13:00;Kraftwerk_1;18089
28.01.2024 14:00;Kraftwerk_1;18109
28.01.2024 15:00;Kraftwerk_1;18126
28.01.2024 16:00;Kraftwerk_1;18142
28.01.2024 17:00;Kraftwerk_1;18163
28.01.2024 18:00;Kraftwerk_1;18182
28.01.2024 19:00;Kraftwerk_1;18210
28.01.2024 20:00;Kraftwerk_1;18217
28.01.2024 21:00;Kraftwerk_1;18242
28.01.2024 22:00;Kraftwerk_1;18268
28.01.2024 23:00;Kraftwerk_1;18278
29.01.2024 00:00;Kraftwerk_1;18296
29.01.2024 01:00;Kraftwerk_1;18314
29.01.2024 02:00;Kraftwerk_1;18327
29.01.2024 03:00;Kraftwerk_1;18343
29.01.2024 04:00;Kraftwerk_1;18357
29.01.2024 05:00;Kraftwerk_1;18027
29.01.2024 06:00;Kraftwerk_1;18382
29.01.2024 07:00;Kraftwerk_1;18408
29.01.2024 08:00;Kraftwerk_1;18432
29.01.2024 09:00;Kraftwerk_1;18446
29.01.2024 10:00;Kraftwerk_1;18463
29.01.2024 11:00;Kraftwerk_1;18485
29.01.2024 12:00;Kraftwerk_1;18499
29.01.2024 13:00;Kraftwerk_1;18523
29.01.2024 14:00;Kraftwerk_1;18542
29.01.2024 15:00;Kraftwerk_1;18560
29.01.2024 16:00;Kraftwerk_1;18584
29.01.2024 17:00;Kraftwerk_1;18606
29.01.2024 18:00;Kraftwerk_1;18624
29.01.2024 19:00;Kraftwerk_1;18650
29.01.2024 20:00;Kraftwerk_1;18665
29.01.2024 21:00;Kraftwerk_1;18688
29.01.2024 22:00;Kraftwerk_1;18711
29.01.2024 23:00;Kraftwerk_1;18729
30.01.2024 00:00;Kraftwerk_1;18751
30.01.2024 01:00;Kraftwerk_1;18765
30.01.2024 02:00;Kraftwerk_1;18790
30.01.2024 03:00;Kraftwerk_1;18809
30.01.2024 04:00;Kraftwerk_1;18826
30.01.2024 05:00;Kraftwerk_1;18851
30.01.2024 06:00;Kraftwerk_1;18867
30.01.2024 07:00;Kraftwerk_1;18880
30.01.2024 08:00;Kraftwerk_1;18892
30.01.2024 09:00;Kraftwerk_1;18915
30.01.2024 10:00;Kraftwerk_1;18929
30.01.2024 11:00;Kraftwerk_1;18958
30.01.2024 12:00;Kraftwerk_1;18968
30.01.2024 13:00;Kraftwerk_1;18996
30.01.2024 14:00;Kraftwerk_1;19017
30.01.2024 15:00;Kraftwerk_1;19037
30.01.2024 16:00;Kraftwerk_1;19037
30.01.2024 17:00;Kraftwerk_1;19059
30.01.2024 18:00;Kraftwerk_1;19079
30.01.2024 19:00;Kraftwerk_1;19105
30.01.2024 20:00;Kraftwerk_1;19126
30.01.2024 21:00;Kraftwerk_1;19126
30.01.2024 22:00;Kraftwerk_1;19144
30.01.2024 23:00;Kraftwerk_1;19164
31.01.2024 00:00;Kraftwerk_1;19186
31.01.2024 01:00;Kraftwerk_1;19197
31.01.2024 02:00;Kraftwerk_1;19210
31.01.2024 03:00;Kraftwerk_1;19234
31.01.2024 04:00;Kraftwerk_1;19255
31.01.2024 05:00;Kraftwerk_1;19274
31.01.2024 06:00;Kraftwerk_1;19294
31.01.2024 07:00;Kraftwerk_1;19316
31.01.2024 08:00;Kraftwerk_1;19333
31.01.2024 09:00;Kraftwerk_1;19349
31.01.2024 10:00;Kraftwerk_1;19370
31.01.2024 11:00;Kraftwerk_1;19385
31.01.2024 12:00;Kraftwerk_1;19407
31.01.2024 13:00;Kraftwerk_1;19418
31.01.2024 14:00;Kraftwerk_1;19443
31.01.2024 15:00;Kraftwerk_1;19465
31.01.2024 16:00;Kraftwerk_1;19486
31.01.2024 17:00;Kraftwerk_1;19511
31.01.2024 18:00;Kraftwerk_1;19539
31.01.2024 19:00;Kraftwerk_1;19564
31.01.2024 20:00;Kraftwerk_1;19575
31.01.2024 21:00;Kraftwerk_1;19589
31.01.2024 22:00;Kraftwerk_1;19606
31.01.2024 23:00;Kraftwerk_1;19626
01.02.2024 00:00;Kraftwerk_1;19649
01.02.2024 01:00;Kraftwerk_1;19665
01.02.2024 02:00;Kraftwerk_1;19686
01.02.2024 03:00;Kraftwerk_1;19309
01.02.2024 04:00;Kraftwerk_1;19703
01.02.2024 05:00;Kraftwerk_1;19716
01.02.2024 06:00;Kraftwerk_1;19731
01.02.2024 07:00;Kraftwerk_1;19744
01.02.2024 08:00;Kraftwerk_1;19759
01.02.2024 09:00;Kraftwerk_1;19784
01.02.2024 10:00;Kraftwerk_1;19799
01.02.2024 11:00;Kraftwerk_1;19832
01.02.2024 12:00;Kraftwerk_1;19854
01.02.2024 13:00;Kraftwerk_1;19875
01.02.2024 14:00;Kraftwerk_1;19891
01.02.2024 15:00;Kraftwerk_1;19915
01.02.2024 16:00;Kraftwerk_1;19915
01.02.2024 17:00;Kraftwerk_1;19936
01.02.2024 18:00;Kraftwerk_1;19969
01.02.2024 19:00;Kraftwerk_1;19989
01.02.2024 20:00;Kraftwerk_1;20015
01.02.2024 21:00;Kraftwerk_1;20523
01.02.2024 22:00;Kraftwerk_1;20543
01.02.2024 23:00;Kraftwerk_1;20572
02.02.2024 00:00;Kraftwerk_1;20589
02.02.2024 01:00;Kraftwerk_1;20618
02.02.2024 02:00;Kraftwerk_1;20642
02.02.2024 03:00;Kraftwerk_1;20659
02.02.2024 04:00;Kraftwerk_1;20682
02.02.2024 05:00;Kraftwerk_1;20707
02.02.2024 06:00;Kraftwerk_1;20730
02.02.2024 07:00;Kraftwerk_1;20742
02.02.2024 08:00;Kraftwerk_1;20758
02.02.2024 09:00;Kraftwerk_1;20777
02.02.2024 10:00;Kraftwerk_1;20797
02.02.2024 11:00;Kraftwerk_1;20820
02.02.2024 12:00;Kraftwerk_1;20841
02.02.2024 13:00;Kraftwerk_1;20854
02.02.2024 14:00;Kraftwerk_1;20876
02.02.2024 15:00;Kraftwerk_1;20899
02.02.2024 16:00;Kraftwerk_1;20922
02.02.2024 17:00;Kraftwerk_1;20947
02.02.2024 18:00;Kraftwerk_1;20971
02.02.2024 19:00;Kraftwerk_1;20993
02.02.2024 20:00;Kraftwerk_1;21013
02.02.2024 21:00;Kraftwerk_1;21025
02.02.2024 22:00;Kraftwerk_1;21047
02.02.2024 23:00;Kraftwerk_1;21068
03.02.2024 00:00;Kraftwerk_1;21089
03.02.2024 01:00;Kraftwerk_1;21103
03.02.2024 02:00;Kraftwerk_1;21118
03.02.2024 03:00;Kraftwerk_1;21143
03.02.2024 04:00;Kraftwerk_1;21163
03.02.2024 05:00;Kraftwerk_1;21186
03.02.2024 06:00;Kraftwerk_1;21206
03.02.2024 07:00;Kraftwerk_1;21226
03.02.2024 08:00;Kraftwerk_1;21251
03.02.2024 09:00;Kraftwerk_1;21268
03.02.2024 10:00;Kraftwerk_1;21288
03.02.2024 11:00;Kraftwerk_1;21306
03.02.2024 12:00;Kraftwerk_1;21324
03.02.2024 13:00;Kraftwerk_1;21342
03.02.2024 14:00;Kraftwerk_1;21363
03.02.2024 15:00;Kraftwerk_1;21381
03.02.2024 16:00;Kraftwerk_1;21407
03.02.2024 17:00;Kraftwerk_1;21423
03.02.2024 18:00;Kraftwerk_1;21442
03.02.2024 19:00;Kraftwerk_1;21460
03.02.2024 20:00;Kraftwerk_1;21487
03.02.2024 21:00;Kraftwerk_1;21508
03.02.2024 22:00;Kraftwerk_1;21533
03.02.2024 23:00;Kraftwerk_1;21546
04.02.2024 00:00;Kraftwerk_1;21567
04.02.2024 01:00;Kraftwerk_1;21591
04.02.2024 02:00;Kraftwerk_1;21611
04.02.2024 03:00;Kraftwerk_1;21636
04.02.2024 04:00;Kraftwerk_1;21653
04.02.2024 05:00;Kraftwerk_1;21680
04.02.2024 06:00;Kraftwerk_1;21711
04.02.2024 07:00;Kraftwerk_1;21729
04.02.2024 08:00;Kraftwerk_1;21747
04.02.2024 09:00;Kraftwerk_1;21774
04.02.2024 10:00;Kraftwerk_1;21802
04.02.2024 11:00;Kraftwerk_1;21819
04.02.2024 12:00;Kraftwerk_1;21837
04.02.2024 13:00;Kraftwerk_1;21856
04.02.2024 14:00;Kraftwerk_1;21869
04.02.2024 15:00;Kraftwerk_1;21884
04.02.2024 16:00;Kraftwerk_1;21899
04.02.2024 17:00;Kraftwerk_1;21915
04.02.2024 18:00;Kraftwerk_1;21935
04.02.2024 19:00;Kraftwerk_1;21956
04.02.2024 20:00;Kraftwerk_1;21984
04.02.2024 21:00;Kraftwerk_1;21999
04.02.2024 22:00;Kraftwerk_1;22024
04.02.2024 23:00;Kraftwerk_1;22043
05.02.2024 00:00;Kraftwerk_1;22063
05.02.2024 01:00;Kraftwerk_1;22086
05.02.2024 02:00;Kraftwerk_1;22100
05.02.2024 03:00;Kraftwerk_1;22122
05.02.2024 04:00;Kraftwerk_1;22143
05.02.2024 05:00;Kraftwerk_1;22165
05.02.2024 06:00;Kraftwerk_1;22186
05.02.2024 07:00;Kraftwerk_1;22218
05.02.2024 08:00;Kraftwerk_1;22235
05.02.2024 09:00;Kraftwerk_1;22252
05.02.2024 10:00;Kraftwerk_1;22269
05.02.2024 11:00;Kraftwerk_1;22286
05.02.2024 12:00;Kraftwerk_1;22303
05.02.2024 13:00;Kraftwerk_1;22329
05.02.2024 14:00;Kraftwerk_1;22356
05.02.2024 15:00;Kraftwerk_1;22373
05.02.2024 16:00;Kraftwerk_1;22389
05.02.2024 17:00;Kraftwerk_1;22411
05.02.2024 18:00;Kraftwerk_1;22428
05.02.2024 19:00;Kraftwerk_1;22451
05.02.2024 20:00;Kraftwerk_1;22472
05.02.2024 21:00;Kraftwerk_1;22484
05.02.2024 22:00;Kraftwerk_1;22512
05.02.2024 23:00;Kraftwerk_1;22541
06.02.2024 00:00;Kraftwerk_1;22558
06.02.2024 01:00;Kraftwerk_1;22576
06.02.2024 02:00;Kraftwerk_1;22597
06.02.2024 03:00;Kraftwerk_1;22619
06.02.2024 04:00;Kraftwerk_1;22642
06.02.2024 05:00;Kraftwerk_1;22672
06.02.2024 06:00;Kraftwerk_1;22691
06.02.2024 07:00;Kraftwerk_1;22707
06.02.2024 08:00;Kraftwerk_1;22720
06.02.2024 09:00;Kraftwerk_1;22382
06.02.2024 10:00;Kraftwerk_1;22740
06.02.2024 11:00;Kraftwerk_1;22769
06.02.2024 12:00;Kraftwerk_1;22786
06.02.2024 13:00;Kraftwerk_1;22807
06.02.2024 14:00;Kraftwerk_1;22827
06.02.2024 15:00;Kraftwerk_1;22853
06.02.2024 16:00;Kraftwerk_1;22886
06.02.2024 17:00;Kraftwerk_1;22903
06.02.2024 18:00;Kraftwerk_1;22921
06.02.2024 19:00;Kraftwerk_1;22946
06.02.2024 20:00;Kraftwerk_1;22969
06.02.2024 21:00;Kraftwerk_1;22998
06.02.2024 22:00;Kraftwerk_1;23021
06.02.2024 23:00;Kraftwerk_1;23039
07.02.2024 00:00;Kraftwerk_1;23062
07.02.2024 01:00;Kraftwerk_1;23088
07.02.2024 02:00;Kraftwerk_1;23112
07.02.2024 03:00;Kraftwerk_1;23135
07.02.2024 04:00;Kraftwerk_1;23160
07.02.2024 05:00;Kraftwerk_1;23186
07.02.2024 06:00;Kraftwerk_1;23213
07.02.2024 07:00;Kraftwerk_1;23236
07.02.2024 08:00;Kraftwerk_1;23255
07.02.2024 09:00;Kraftwerk_1;23276
07.02.2024 10:00;Kraftwerk_1;23302
07.02.2024 11:00;Kraftwerk_1;23318
07.02.2024 12:00;Kraftwerk_1;23340
07.02.2024 13:00;Kraftwerk_1;23358
07.02.2024 14:00;Kraftwerk_1;23378
07.02.2024 15:00;Kraftwerk_1;23404
07.02.2024 16:00;Kraftwerk_1;23425
07.02.2024 17:00;Kraftwerk_1;23445
07.02.2024 18:00;Kraftwerk_1;23458
07.02.2024 19:00;Kraftwerk_1;23482
07.02.2024 20:00;Kraftwerk_1;23505
07.02.2024 21:00;Kraftwerk_1;23536
07.02.2024 22:00;Kraftwerk_1;23554
07.02.2024 23:00;Kraftwerk_1;23575
08.02.2024 00:00;Kraftwerk_1;23596
08.02.2024 01:00;Kraftwerk_1;23624
08.02.2024 02:00;Kraftwerk_1;23644
08.02.2024 03:00;Kraftwerk_1;23665
08.02.2024 04:00;Kraftwerk_1;23688
08.02.2024 05:00;Kraftwerk_1;23709
08.02.2024 06:00;Kraftwerk_1;23727
08.02.2024 07:00;Kraftwerk_1;23748
08.02.2024 08:00;Kraftwerk_1;23773
08.02.2024 09:00;Kraftwerk_1;23788
08.02.2024 10:00;Kraftwerk_1;23809
08.02.2024 11:00;Kraftwerk_1;23825
08.02.2024 12:00;Kraftwerk_1;23851
08.02.2024 13:00;Kraftwerk_1;23863
08.02.2024 14:00;Kraftwerk_1;23880
08.02.2024 15:00;Kraftwerk_1;23902
08.02.2024 16:00;Kraftwerk_1;23930
08.02.2024 17:00;Kraftwerk_1;23950
08.02.2024 18:00;Kraftwerk_1;23967
08.02.2024 19:00;Kraftwerk_1;23996
08.02.2024 20:00;Kraftwerk_1;24009
08.02.2024 21:00;Kraftwerk_1;24018
08.02.2024 22:00;Kraftwerk_1;24040
08.02.2024 23:00;Kraftwerk_1;24057
09.02.2024 00:00;Kraftwerk_1;24072
09.02.2024 01:00;Kraftwerk_1;24096
09.02.2024 02:00;Kraftwerk_1;24117
09.02.2024 03:00;Kraftwerk_1;24134
09.02.2024 04:00;Kraftwerk_1;24148
09.02.2024 05:00;Kraftwerk_1;24172
09.02.2024 06:00;Kraftwerk_1;24195
09.02.2024 07:00;Kraftwerk_1;24215
09.02.2024 08:00;Kraftwerk_1;24244
09.02.2024 09:00;Kraftwerk_1;24259
09.02.2024 10:00;Kraftwerk_1;24833
09.02.2024 11:00;Kraftwerk_1;24850
09.02.2024 12:00;Kraftwerk_1;24870
09.02.2024 13:00;Kraftwerk_1;24891
09.02.2024 14:00;Kraftwerk_1;24910
09.02.2024 15:00;Kraftwerk_1;24932
09.02.2024 16:00;Kraftwerk_1;24946
09.02.2024 17:00;Kraftwerk_1;24973
09.02.2024 18:00;Kraftwerk_1;24993
09.02.2024 19:00;Kraftwerk_1;25019
09.02.2024 20:00;Kraftwerk_1;25041
09.02.2024 21:00;Kraftwerk_1;25063
09.02.2024 22:00;Kraftwerk_1;25086
09.02.2024 23:00;Kraftwerk_1;25108
10.02.2024 00:00;Kraftwerk_1;25131
10.02.2024 01:00;Kraftwerk_1;25158
10.02.2024 02:00;Kraftwerk_1;25179
10.02.2024 03:00;Kraftwerk_1;25203
10.02.2024 04:00;Kraftwerk_1;25223
10.02.2024 05:00;Kraftwerk_1;25250
10.02.2024 06:00;Kraftwerk_1;25267
10.02.2024 07:00;Kraftwerk_1;25296
10.02.2024 08:00;Kraftwerk_1;25316
10.02.2024 09:00;Kraftwerk_1;25329
10.02.2024 10:00;Kraftwerk_1;25350
10.02.2024 11:00;Kraftwerk_1;25367
10.02.2024 12:00;Kraftwerk_1;25391
10.02.2024 13:00;Kraftwerk_1;25408
10.02.2024 14:00;Kraftwerk_1;25426
10.02.2024 15:00;Kraftwerk_1;25437
10.02.2024 16:00;Kraftwerk_1;25455
10.02.2024 17:00;Kraftwerk_1;25463
10.02.2024 18:00;Kraftwerk_1;25475
10.02.2024 19:00;Kraftwerk_1;25499
10.02.2024 20:00;Kraftwerk_1;25523
10.02.2024 21:00;Kraftwerk_1;25545
10.02.2024 22:00;Kraftwerk_1;25560
10.02.2024 23:00;Kraftwerk_1;25580
11.02.2024 00:00;Kraftwerk_1;25600
11.02.2024 01:00;Kraftwerk_1;25614
11.02.2024 02:00;Kraftwerk_1;25642
11.02.2024 03:00;Kraftwerk_1;25666
11.02.2024 04:00;Kraftwerk_1;25685
11.02.2024 05:00;Kraftwerk_1;25705
11.02.2024 06:00;Kraftwerk_1;25726
11.02.2024 07:00;Kraftwerk_1;25736
11.02.2024 08:00;Kraftwerk_1;25755
11.02.2024 09:00;Kraftwerk_1;25772
11.02.2024 10:00;Kraftwerk_1;25787
11.02.2024 11:00;Kraftwerk_1;25806
11.02.2024 12:00;Kraftwerk_1;25835
11.02.2024 13:00;Kraftwerk_1;25858
11.02.2024 14:00;Kraftwerk_1;25875
11.02.2024 15:00;Kraftwerk_1;25898
01.01.2024 00:00;Kraftwerk_2;1244
01.01.2024 01:00;Kraftwerk_2;1269
01.01.2024 02:00;Kraftwerk_2;1269
01.01.2024 03:00;Kraftwerk_2;1286
01.01.2024 04:00;Kraftwerk_2;1309
01.01.2024 05:00;Kraftwerk_2;1331
01.01.2024 06:00;Kraftwerk_2;1355
01.01.2024 07:00;Kraftwerk_2;1378
01.01.2024 08:00;Kraftwerk_2;1403
01.01.2024 09:00;Kraftwerk_2;1420
01.01.2024 10:00;Kraftwerk_2;1447
01.01.2024 11:00;Kraftwerk_2;1468
01.01.2024 12:00;Kraftwerk_2;1498
01.01.2024 13:00;Kraftwerk_2;1515
01.01.2024 14:00;Kraftwerk_2;1544
01.01.2024 15:00;Kraftwerk_2;1370
01.01.2024 16:00;Kraftwerk_2;1561
01.01.2024 17:00;Kraftwerk_2;1579
01.01.2024 18:00;Kraftwerk_2;1597
01.01.2024 19:00;Kraftwerk_2;1619
01.01.2024 20:00;Kraftwerk_2;1642
01.01.2024 21:00;Kraftwerk_2;1659
01.01.2024 22:00;Kraftwerk_2;1679
01.01.2024 23:00;Kraftwerk_2;1710
02.01.2024 00:00;Kraftwerk_2;1739
02.01.2024 01:00;Kraftwerk_2;2174
02.01.2024 02:00;Kraftwerk_2;2194
02.01.2024 03:00;Kraftwerk_2;2215
02.01.2024 04:00;Kraftwerk_2;2238
02.01.2024 05:00;Kraftwerk_2;2253
02.01.2024 06:00;Kraftwerk_2;2272
02.01.2024 07:00;Kraftwerk_2;2284
02.01.2024 08:00;Kraftwerk_2;2306
02.01.2024 09:00;Kraftwerk_2;2329
02.01.2024 10:00;Kraftwerk_2;2347
02.01.2024 11:00;Kraftwerk_2;2375
02.01.2024 12:00;Kraftwerk_2;2389
02.01.2024 13:00;Kraftwerk_2;2402
02.01.2024 14:00;Kraftwerk_2;2423
02.01.2024 15:00;Kraftwerk_2;2448
02.01.2024 16:00;Kraftwerk_2;2476
02.01.2024 17:00;Kraftwerk_2;2494
02.01.2024 18:00;Kraftwerk_2;2519
02.01.2024 19:00;Kraftwerk_2;2539
02.01.2024 20:00;Kraftwerk_2;2558
02.01.2024 21:00;Kraftwerk_2;2582
02.01.2024 22:00;Kraftwerk_2;2605
02.01.2024 23:00;Kraftwerk_2;2617
03.01.2024 00:00;Kraftwerk_2;2644
03.01.2024 01:00;Kraftwerk_2;2671
03.01.2024 02:00;Kraftwerk_2;2688
03.01.2024 03:00;Kraftwerk_2;2710
03.01.2024 04:00;Kraftwerk_2;2732
03.01.2024 05:00;Kraftwerk_2;2753
03.01.2024 06:00;Kraftwerk_2;2770
03.01.2024 07:00;Kraftwerk_2;2787
03.01.2024 08:00;Kraftwerk_2;2807
03.01.2024 09:00;Kraftwerk_2;2833
03.01.2024 10:00;Kraftwerk_2;2856
03.01.2024 11:00;Kraftwerk_2;2874
03.01.2024 12:00;Kraftwerk_2;2898
03.01.2024 13:00;Kraftwerk_2;2904
03.01.2024 14:00;Kraftwerk_2;2930
03.01.2024 15:00;Kraftwerk_2;2941
03.01.2024 16:00;Kraftwerk_2;2959
03.01.2024 17:00;Kraftwerk_2;2973
03.01.2024 18:00;Kraftwerk_2;2987
03.01.2024 19:00;Kraftwerk_2;3013
03.01.2024 20:00;Kraftwerk_2;3031
03.01.2024 21:00;Kraftwerk_2;3053
03.01.2024 22:00;Kraftwerk_2;3073
03.01.2024 23:00;Kraftwerk_2;3095
04.01.2024 00:00;Kraftwerk_2;3115
04.01.2024 01:00;Kraftwerk_2;3129
04.01.2024 02:00;Kraftwerk_2;3154
04.01.2024 03:00;Kraftwerk_2;3172
04.01.2024 04:00;Kraftwerk_2;3184
04.01.2024 05:00;Kraftwerk_2;3202
04.01.2024 06:00;Kraftwerk_2;3230
04.01.2024 07:00;Kraftwerk_2;3254
04.01.2024 08:00;Kraftwerk_2;3272
04.01.2024 09:00;Kraftwerk_2;3290
04.01.2024 10:00;Kraftwerk_2;3308
04.01.2024 11:00;Kraftwerk_2;3338
04.01.2024 12:00;Kraftwerk_2;3360
04.01.2024 13:00;Kraftwerk_2;3382
04.01.2024 14:00;Kraftwerk_2;3407
04.01.2024 15:00;Kraftwerk_2;3428
04.01.2024 16:00;Kraftwerk_2;3447
04.01.2024 17:00;Kraftwerk_2;3466
04.01.2024 18:00;Kraftwerk_2;3486
04.01.2024 19:00;Kraftwerk_2;3506
04.01.2024 20:00;Kraftwerk_2;3530
04.01.2024 21:00;Kraftwerk_2;3550
04.01.2024 22:00;Kraftwerk_2;3574
04.01.2024 23:00;Kraftwerk_2;3594
05.01.2024 00:00;Kraftwerk_2;3614
05.01.2024 01:00;Kraftwerk_2;3624
05.01.2024 02:00;Kraftwerk_2;3649
05.01.2024 03:00;Kraftwerk_2;3671
05.01.2024 04:00;Kraftwerk_2;3696
05.01.2024 05:00;Kraftwerk_2;3702
05.01.2024 06:00;Kraftwerk_2;3732
05.01.2024 07:00;Kraftwerk_2;3751
05.01.2024 08:00;Kraftwerk_2;3777
05.01.2024 09:00;Kraftwerk_2;3792
05.01.2024 10:00;Kraftwerk_2;3815
05.01.2024 11:00;Kraftwerk_2;3830
05.01.2024 12:00;Kraftwerk_2;3847
05.01.2024 13:00;Kraftwerk_2;3877
05.01.2024 14:00;Kraftwerk_2;3896
05.01.2024 15:00;Kraftwerk_2;3917
05.01.2024 16:00;Kraftwerk_2;3917
05.01.2024 17:00;Kraftwerk_2;3939
05.01.2024 18:00;Kraftwerk_2;3960
05.01.2024 19:00;Kraftwerk_2;3982
05.01.2024 20:00;Kraftwerk_2;4014
05.01.2024 21:00;Kraftwerk_2;4034
05.01.2024 22:00;Kraftwerk_2;4055
05.01.2024 23:00;Kraftwerk_2;4080
06.01.2024 00:00;Kraftwerk_2;3907
06.01.2024 01:00;Kraftwerk_2;4106
06.01.2024 02:00;Kraftwerk_2;4129
06.01.2024 03:00;Kraftwerk_2;4143
06.01.2024 04:00;Kraftwerk_2;4171
06.01.2024 05:00;Kraftwerk_2;4185
06.01.2024 06:00;Kraftwerk_2;4207
06.01.2024 07:00;Kraftwerk_2;4223
06.01.2024 08:00;Kraftwerk_2;4243
06.01.2024 09:00;Kraftwerk_2;4265
06.01.2024 10:00;Kraftwerk_2;4287
06.01.2024 11:00;Kraftwerk_2;4309
06.01.2024 12:00;Kraftwerk_2;4337
06.01.2024 13:00;Kraftwerk_2;4359
06.01.2024 14:00;Kraftwerk_2;4378
06.01.2024 15:00;Kraftwerk_2;4403
06.01.2024 16:00;Kraftwerk_2;4429
06.01.2024 17:00;Kraftwerk_2;4443
06.01.2024 18:00;Kraftwerk_2;4466
06.01.2024 19:00;Kraftwerk_2;4490
06.01.2024 20:00;Kraftwerk_2;4509
06.01.2024 21:00;Kraftwerk_2;4536
06.01.2024 22:00;Kraftwerk_2;4555
06.01.2024 23:00;Kraftwerk_2;4576
07.01.2024 00:00;Kraftwerk_2;4595
07.01.2024 01:00;Kraftwerk_2;4615
07.01.2024 02:00;Kraftwerk_2;4630
07.01.2024 03:00;Kraftwerk_2;4643
07.01.2024 04:00;Kraftwerk_2;4671
07.01.2024 05:00;Kraftwerk_2;4687
07.01.2024 06:00;Kraftwerk_2;4702
07.01.2024 07:00;Kraftwerk_2;4711
07.01.2024 08:00;Kraftwerk_2;4728
07.01.2024 09:00;Kraftwerk_2;4741
07.01.2024 10:00;Kraftwerk_2;4487
07.01.2024 11:00;Kraftwerk_2;4766
07.01.2024 12:00;Kraftwerk_2;4783
07.01.2024 13:00;Kraftwerk_2;4814
07.01.2024 14:00;Kraftwerk_2;4839
07.01.2024 15:00;Kraftwerk_2;4857
07.01.2024 16:00;Kraftwerk_2;4865
07.01.2024 17:00;Kraftwerk_2;4896
07.01.2024 18:00;Kraftwerk_2;4909
